filename,tier,lang,chapter_idx,chapter_title,chapter_words,has_chapter_structure
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,149,I,7893,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,150,I,5753,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,151,I,12293,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,152,I,5911,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,153,CHAPTER I,3851,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,154,CHAPTER II,3951,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,155,CHAPTER III,4884,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,156,CHAPTER IV,4364,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,157,CHAPTER V,4090,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,158,CHAPTER VI,4849,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,159,CHAPTER VII,4344,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,160,CHAPTER VIII,4151,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,161,CHAPTER IX,5425,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,162,CHAPTER X,4360,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,163,CHAPTER XI,5894,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,164,CHAPTER XII,4945,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,165,CHAPTER XIII,4811,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,166,CHAPTER XIV,5074,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,167,CHAPTER XV,4195,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,168,CHAPTER XVI,4870,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,169,CHAPTER XVII,5159,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,170,CHAPTER XVIII,5149,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,171,CHAPTER XIX,3058,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,172,CHAPTER XX,4888,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,173,CHAPTER XXI,4540,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,174,CHAPTER XXII,5354,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,175,CHAPTER XXIII,5253,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,176,CHAPTER XXIV,4930,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,177,CHAPTER XXV,4221,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,178,D,1155,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,179,"CHAPTER
I",11746,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,180,I,9464,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,181,I,8934,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,182,V,13501,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,183,"CHAPTER
V",14545,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,184,I,14339,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,185,I,12877,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,186,I,16057,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,187,X,10782,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,188,"CHAPTER
X",13170,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,189,I,14602,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,190,I,9513,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,191,I,18177,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,192,V,6312,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,193,CHAPTER XVIII,4239,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,194,"CHAPTER
I",7182,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,195,I,6915,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,196,I,8281,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,197,V,7453,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,198,"CHAPTER
V",7905,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,199,I,7630,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,200,I,8482,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,201,I,8922,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,202,X,8410,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,203,"CHAPTER
X",7275,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,204,I,9153,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,205,I,9574,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,206,I,9416,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,207,V,8568,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,208,V,10118,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,209,I,8358,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,210,I,11098,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,211,I,6624,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,212,"CHAPTER
I",10078,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,213,I,10353,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,214,I,9750,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,215,V,12567,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,216,"CHAPTER
V",12655,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,217,I,10345,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,218,I,10519,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,219,I,9045,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,220,X,13775,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,221,"CHAPTER
X",12171,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,222,I,8726,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,223,I,12905,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,224,I,10851,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,225,V,16169,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,226,CHAPTER XI,1228,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,227,"CHAPTER
I",749,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,228,1,7092,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,229,1,3289,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,230,I,11785,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,231,I,14229,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,232,V,1988,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,233,1,1240,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,234,1,10684,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,235,"CHAPTER
V",10109,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,236,I,14461,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,237,I,14421,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,238,I,14142,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,239,X,12173,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,240,"CHAPTER
X",5383,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,241,I,9906,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,242,CHAPTER 6,901,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,243,"CHAPTER
1",3505,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,244,"CHAPTER
2",3328,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,245,"CHAPTER
3",4828,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,246,"CHAPTER
4",4208,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,247,"CHAPTER
5",3732,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,248,"CHAPTER
6",3452,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,249,"CHAPTER
1",3647,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,250,"CHAPTER
2",3968,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,251,"CHAPTER
3",4459,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,252,"CHAPTER
4",3309,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,253,"CHAPTER
5",4893,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,254,"CHAPTER
1",4503,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,255,"CHAPTER
2",5226,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,256,"CHAPTER
3",3976,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,257,"CHAPTER
4",3883,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,258,"CHAPTER
5",4004,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,259,"CHAPTER
1",5176,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,260,"CHAPTER
2",3366,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,261,"CHAPTER
3",4079,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,262,"CHAPTER
4",5578,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,263,"CHAPTER
5",4720,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,264,"CHAPTER
6",5316,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,265,"CHAPTER
7",4358,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,266,"CHAPTER
1",3543,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,267,"CHAPTER
2",4519,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,268,"CHAPTER
3",3504,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,269,"CHAPTER
4",3985,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,270,"CHAPTER
5",5400,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,271,"CHAPTER
6",5436,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,272,"CHAPTER
1",4415,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,273,"CHAPTER
2",4574,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,274,"CHAPTER
3",3728,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,275,"CHAPTER
4",4509,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,276,"CHAPTER
5",4946,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,277,"CHAPTER
1",4588,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,278,"CHAPTER
2",3854,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,279,"CHAPTER
3",5794,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,280,"CHAPTER
4",5570,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,281,"CHAPTER
5",4836,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,282,I,2505,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,283,"CHAPTER
6",4356,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,284,XII,1343,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,285,livre v,416,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,286,I,8642,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,287,I,10846,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,288,I,13233,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,289,V,11007,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,290,V,10334,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,291,I,10530,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,292,I,13292,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,293,I,11846,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,294,X,13964,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,295,X,5828,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,296,I,11673,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,297,I,14120,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,298,I,8464,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,299,"CHAPTER
I",4283,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,300,I,5232,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,301,I,6083,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,302,V,5833,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,303,"CHAPTER
V",7052,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,304,"CHAPTER
I",6131,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,305,I,3986,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,306,I,4750,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,307,V,4319,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,308,CHAPTER V,7571,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,309,I,5605,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,310,I,5004,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,311,"CHAPTER
I",3735,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,312,I,3943,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,313,I,6184,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,314,V,5870,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,315,"CHAPTER
V",3252,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,316,I,6823,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,317,"CHAPTER
I",5398,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,318,I,6995,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,319,I,8983,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,320,V,9405,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,321,"CHAPTER
V",7559,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,322,I,9656,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,323,"CHAPTER
I",6319,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,324,I,7147,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,325,I,7051,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,326,V,11294,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,327,"CHAPTER
V",10647,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,328,I,8234,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,329,"CHAPTER
I",4882,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,330,I,5422,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,331,I,3862,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,332,V,5923,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,333,"CHAPTER
V",7038,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,334,I,7664,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,335,I,6755,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,336,I,4629,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,337,X,3847,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,338,"CHAPTER
X",3945,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,339,I,3730,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,340,I,3638,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,341,I,3968,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,342,V,6811,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,343,V,5485,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,344,I,5701,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,345,I,5327,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,346,CHAPTER XII,990,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,347,"CHAPTER
I",10311,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,348,I,11547,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,349,I,9149,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,350,V,11888,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,351,"CHAPTER
V",11666,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,352,I,9952,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,353,I,11721,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,354,I,9389,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,355,X,12573,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,356,"CHAPTER
X",13249,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,357,I,10828,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,358,I,13517,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,359,CHAPTER XII,2623,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,360,"CHAPTER
I",15883,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,361,I,13319,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,362,I,11228,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,363,V,11658,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,364,"CHAPTER
V",13866,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,365,I,13680,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,366,I,6726,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,367,I,12457,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,368,X,14752,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,369,"CHAPTER
X",15850,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,370,I,12220,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,371,I,15254,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,372,"I
.",8858,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,373,"II
.",10157,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,374,"III
.",9033,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,375,"IV
.",9966,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,376,"V
.",10043,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,377,"VI
.",9679,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,378,"VII
.",8552,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,379,"VIII
.",10600,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,380,"I
.",7378,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,381,I,1065,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,382,"II
.",9269,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,383,"III
.",9109,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,384,"IV
.",8638,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,385,"V
.",10859,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,386,"VI
.",11215,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,387,"VII
.",8696,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,388,"VIII
.",10551,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,389,"I
.",11577,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,390,"II
.",11887,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,391,"III
.",9127,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,392,"IV
.",10648,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,393,"V
.",10003,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,394,"VI
.",9445,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,395,"VII
.",13131,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,396,"VIII
.",13315,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,397,"I
.",8095,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,398,"II
.",10128,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,399,"III
.",8033,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,400,"IV
.",8839,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,401,"V
.",8879,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,402,"VI
.",7862,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,403,"VII
.",7506,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,404,"VIII
.",7897,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,405,"IX
.",8223,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,406,"X
.",8853,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,407,"XI
.",9678,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,408,"XII
.",10909,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,409,"XIII
.",8309,True
the_complete_rougon_macquart_cycle_emile_zola.txt,S,fr,410,"XIV
.",6895,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,0,1,2719,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,1,I,2489,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,2,3,973,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,3,I,548,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,4,did,3820,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,5,5,2348,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,6,6,2485,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,7,I,1439,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,8,I,1351,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,9,I,3089,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,10,9,2945,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,11,10,3475,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,12,11,3152,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,13,12,2267,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,14,C,1496,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,15,D,1468,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,16,14,1640,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,17,D,767,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,18,I,1727,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,19,15,949,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,20,16,597,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,21,C,2543,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,22,18,2023,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,23,19,2502,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,24,20,3052,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,25,21,961,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,26,D,1590,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,27,22,2290,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,28,D,2378,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,29,24,3398,True
the_cruelest_season_spanish_edition_sophia_grey.txt,C,es,30,I,2779,True
the_descendant_linda_stasi.txt,B,en,0,1,2066,True
the_descendant_linda_stasi.txt,B,en,1,2,311,True
the_descendant_linda_stasi.txt,B,en,2,did,1329,True
the_descendant_linda_stasi.txt,B,en,3,3,1185,True
the_descendant_linda_stasi.txt,B,en,4,4,340,True
the_descendant_linda_stasi.txt,B,en,5,I,2384,True
the_descendant_linda_stasi.txt,B,en,6,5,1645,True
the_descendant_linda_stasi.txt,B,en,7,6,2524,True
the_descendant_linda_stasi.txt,B,en,8,7,1201,True
the_descendant_linda_stasi.txt,B,en,9,8,975,True
the_descendant_linda_stasi.txt,B,en,10,M,2255,True
the_descendant_linda_stasi.txt,B,en,11,10,2427,True
the_descendant_linda_stasi.txt,B,en,12,11,1151,True
the_descendant_linda_stasi.txt,B,en,13,12,1215,True
the_descendant_linda_stasi.txt,B,en,14,13,204,True
the_descendant_linda_stasi.txt,B,en,15,Il,1159,True
the_descendant_linda_stasi.txt,B,en,16,14,3113,True
the_descendant_linda_stasi.txt,B,en,17,did,3298,True
the_descendant_linda_stasi.txt,B,en,18,16,1378,True
the_descendant_linda_stasi.txt,B,en,19,M,788,True
the_descendant_linda_stasi.txt,B,en,20,17,233,True
the_descendant_linda_stasi.txt,B,en,21,M,3979,True
the_descendant_linda_stasi.txt,B,en,22,18,1079,True
the_descendant_linda_stasi.txt,B,en,23,M,1294,True
the_descendant_linda_stasi.txt,B,en,24,19,1239,True
the_descendant_linda_stasi.txt,B,en,25,20,1749,True
the_descendant_linda_stasi.txt,B,en,26,21,3001,True
the_descendant_linda_stasi.txt,B,en,27,22,1603,True
the_descendant_linda_stasi.txt,B,en,28,23,1973,True
the_descendant_linda_stasi.txt,B,en,29,24,1259,True
the_descendant_linda_stasi.txt,B,en,30,25,1675,True
the_descendant_linda_stasi.txt,B,en,31,26,2602,True
the_descendant_linda_stasi.txt,B,en,32,I,606,True
the_descendant_linda_stasi.txt,B,en,33,27,2492,True
the_descendant_linda_stasi.txt,B,en,34,28,2004,True
the_descendant_linda_stasi.txt,B,en,35,29,2401,True
the_descendant_linda_stasi.txt,B,en,36,30,1170,True
the_descendant_linda_stasi.txt,B,en,37,31,2595,True
the_descendant_linda_stasi.txt,B,en,38,32,1273,True
the_descendant_linda_stasi.txt,B,en,39,33,666,True
the_descendant_linda_stasi.txt,B,en,40,I,1144,True
the_descendant_linda_stasi.txt,B,en,41,34,1357,True
the_descendant_linda_stasi.txt,B,en,42,35,400,True
the_descendant_linda_stasi.txt,B,en,43,36,1356,True
the_descendant_linda_stasi.txt,B,en,44,I,622,True
the_descendant_linda_stasi.txt,B,en,45,37,1514,True
